iDigi, layerId, moduleId, iSector, secCol, secRow, digiAddress
209675,3,1,1,70,9,1175617845
209779,3,1,1,70,10,1175748917
210054,3,1,1,71,0,1191215413
210718,3,1,1,71,1,1191346485
211256,3,1,1,71,2,1191477557
211613,3,1,1,71,3,1191608629
211924,3,1,1,71,4,1191739701
212085,3,1,1,71,5,1191870773
212253,3,1,1,71,6,1192001845
212422,3,1,1,71,7,1192132917
212566,3,1,1,71,8,1192263989
212686,3,1,1,71,9,1192395061
212791,3,1,1,71,10,1192526133
213066,3,1,1,72,0,1207992629
213746,3,1,1,72,1,1208123701
214295,3,1,1,72,2,1208254773
214655,3,1,1,72,3,1208385845
214960,3,1,1,72,4,1208516917
215112,3,1,1,72,5,1208647989
215276,3,1,1,72,6,1208779061
215445,3,1,1,72,7,1208910133
215591,3,1,1,72,8,1209041205
215712,3,1,1,72,9,1209172277
215817,3,1,1,72,10,1209303349
216091,3,1,1,73,0,1224769845
216774,3,1,1,73,1,1224900917
217321,3,1,1,73,2,1225031989
217679,3,1,1,73,3,1225163061
217984,3,1,1,73,4,1225294133
218131,3,1,1,73,5,1225425205
218284,3,1,1,73,6,1225556277
218437,3,1,1,73,7,1225687349
218574,3,1,1,73,8,1225818421
218691,3,1,1,73,9,1225949493
218793,3,1,1,73,10,1226080565
218860,3,1,1,73,11,1226211637
219054,3,1,1,74,0,1241547061
219710,3,1,1,74,1,1241678133
220238,3,1,1,74,2,1241809205
220592,3,1,1,74,3,1241940277
220901,3,1,1,74,4,1242071349
221049,3,1,1,74,5,1242202421
221202,3,1,1,74,6,1242333493
221350,3,1,1,74,7,1242464565
221480,3,1,1,74,8,1242595637
221590,3,1,1,74,9,1242726709
221684,3,1,1,74,10,1242857781
221746,3,1,1,74,11,1242988853
221935,3,1,1,75,0,1258324277
222582,3,1,1,75,1,1258455349
223106,3,1,1,75,2,1258586421
223465,3,1,1,75,3,1258717493
223778,3,1,1,75,4,1258848565
223925,3,1,1,75,5,1258979637
224073,3,1,1,75,6,1259110709
224221,3,1,1,75,7,1259241781
224346,3,1,1,75,8,1259372853
224455,3,1,1,75,9,1259503925
224550,3,1,1,75,10,1259634997
224611,3,1,1,75,11,1259766069
224805,3,1,1,76,0,1275101493
225472,3,1,1,76,1,1275232565
226010,3,1,1,76,2,1275363637
226367,3,1,1,76,3,1275494709
226687,3,1,1,76,4,1275625781
226841,3,1,1,76,5,1275756853
226993,3,1,1,76,6,1275887925
227145,3,1,1,76,7,1276018997
227270,3,1,1,76,8,1276150069
227377,3,1,1,76,9,1276281141
227472,3,1,1,76,10,1276412213
227534,3,1,1,76,11,1276543285
227726,3,1,1,77,0,1291878709
228394,3,1,1,77,1,1292009781
228925,3,1,1,77,2,1292140853
229266,3,1,1,77,3,1292271925
229564,3,1,1,77,4,1292402997
229706,3,1,1,77,5,1292534069
229846,3,1,1,77,6,1292665141
229985,3,1,1,77,7,1292796213
230103,3,1,1,77,8,1292927285
230204,3,1,1,77,9,1293058357
230294,3,1,1,77,10,1293189429
230352,3,1,1,77,11,1293320501
230540,3,1,1,78,0,1308655925
231188,3,1,1,78,1,1308786997
231705,3,1,1,78,2,1308918069
232038,3,1,1,78,3,1309049141
232324,3,1,1,78,4,1309180213
232453,3,1,1,78,5,1309311285
232579,3,1,1,78,6,1309442357
232706,3,1,1,78,7,1309573429
232814,3,1,1,78,8,1309704501
232906,3,1,1,78,9,1309835573
232989,3,1,1,78,10,1309966645
233041,3,1,1,78,11,1310097717
233225,3,1,1,79,0,1325433141
233845,3,1,1,79,1,1325564213
234336,3,1,1,79,2,1325695285
234645,3,1,1,79,3,1325826357
234905,3,1,1,79,4,1325957429
235118,3,1,1,79,6,1326219573
235224,3,1,1,79,7,1326350645
235311,3,1,1,79,8,1326481717
235385,3,1,1,79,9,1326612789
235454,3,1,1,79,10,1326743861
235498,3,1,1,79,11,1326874933
