0.05	0.025
2.725	2.1875	0.98856
2.725	2.2125	0.991
2.725	2.2375	0.99028
2.725	2.2625	0.99092
2.725	2.2875	0.99116
2.725	2.3125	0.99076
2.725	2.3375	0.991
2.725	2.3625	0.99132
2.725	2.3875	0.99104
2.725	2.4125	0.99032
2.725	2.4375	0.99188
2.725	2.4625	0.98984
2.725	2.4875	0.99144
2.775	-0.0125	0
2.775	0.0125	0
2.775	0.0375	4e-05
2.775	0.0625	0.00012
2.775	0.0875	0.0002
2.775	0.1125	0.00028
2.775	0.1375	0.00028
2.775	0.1625	0.025
2.775	0.1875	0.129
2.775	0.2125	0.18492
2.775	0.2375	0.22328
2.775	0.2625	0.3898
2.775	0.2875	0.53828
2.775	0.3125	0.62096
2.775	0.3375	0.67604
2.775	0.3625	0.7028
2.775	0.3875	0.75572
2.775	0.4125	0.82656
2.775	0.4375	0.8686
2.775	0.4625	0.89948
2.775	0.4875	0.92596
2.775	0.5125	0.94336
2.775	0.5375	0.96476
2.775	0.5625	0.97484
2.775	0.5875	0.98316
2.775	0.6125	0.985
2.775	0.6375	0.9826
2.775	0.6625	0.98492
2.775	0.6875	0.98544
2.775	0.7125	0.98556
2.775	0.7375	0.98408
2.775	0.7625	0.98508
2.775	0.7875	0.98656
2.775	0.8125	0.98576
2.775	0.8375	0.98656
2.775	0.8625	0.98596
2.775	0.8875	0.98688
2.775	0.9125	0.98488
2.775	0.9375	0.98672
2.775	0.9625	0.9854
2.775	0.9875	0.98684
2.775	1.0125	0.9868
2.775	1.0375	0.98576
2.775	1.0625	0.98652
2.775	1.0875	0.98712
2.775	1.1125	0.9876
2.775	1.1375	0.98608
2.775	1.1625	0.98688
2.775	1.1875	0.98892
2.775	1.2125	0.98796
2.775	1.2375	0.98676
2.775	1.2625	0.98844
2.775	1.2875	0.9884
2.775	1.3125	0.98776
2.775	1.3375	0.98836
2.775	1.3625	0.98856
2.775	1.3875	0.98816
2.775	1.4125	0.98848
2.775	1.4375	0.98892
2.775	1.4625	0.98872
2.775	1.4875	0.9884
2.775	1.5125	0.98948
2.775	1.5375	0.98924
2.775	1.5625	0.98916
2.775	1.5875	0.98904
2.775	1.6125	0.98916
2.775	1.6375	0.98912
2.775	1.6625	0.9898
2.775	1.6875	0.98988
2.775	1.7125	0.98928
2.775	1.7375	0.98968
2.775	1.7625	0.9892
2.775	1.7875	0.9894
2.775	1.8125	0.99072
2.775	1.8375	0.99004
2.775	1.8625	0.98932
2.775	1.8875	0.98976
2.775	1.9125	0.98924
2.775	1.9375	0.98912
2.775	1.9625	0.98968
2.775	1.9875	0.98984
2.775	2.0125	0.99012
2.775	2.0375	0.9896
2.775	2.0625	0.99116
2.775	2.0875	0.98956
2.775	2.1125	0.99132
2.775	2.1375	0.99052
2.775	2.1625	0.99012
2.775	2.1875	0.98996
2.775	2.2125	0.99056
2.775	2.2375	0.99152
2.775	2.2625	0.9904
2.775	2.2875	0.99004
2.775	2.3125	0.99164
2.775	2.3375	0.99024
2.775	2.3625	0.99048
2.775	2.3875	0.99072
2.775	2.4125	0.9906
2.775	2.4375	0.9914
2.775	2.4625	0.98936
2.775	2.4875	0.99112
2.825	-0.0125	0
2.825	0.0125	0
2.825	0.0375	0
2.825	0.0625	0
2.825	0.0875	8e-05
2.825	0.1125	0.0002
2.825	0.1375	0.0002
2.825	0.1625	0.00032
2.825	0.1875	0.05172
2.825	0.2125	0.144
2.825	0.2375	0.19264
2.825	0.2625	0.24292
2.825	0.2875	0.42704
2.825	0.3125	0.53856
2.825	0.3375	0.61324
2.825	0.3625	0.66828
2.825	0.3875	0.69864
2.825	0.4125	0.74748
2.825	0.4375	0.81104
2.825	0.4625	0.85468
2.825	0.4875	0.885
2.825	0.5125	0.90924
2.825	0.5375	0.92888
2.825	0.5625	0.94564
2.825	0.5875	0.96008
2.825	0.6125	0.97292
2.825	0.6375	0.98296
2.825	0.6625	0.98356
2.825	0.6875	0.98524
2.825	0.7125	0.98532
2.825	0.7375	0.98472
2.825	0.7625	0.98552
2.825	0.7875	0.98568
2.825	0.8125	0.98568
2.825	0.8375	0.98728
2.825	0.8625	0.9868
2.825	0.8875	0.9854
2.825	0.9125	0.9864
2.825	0.9375	0.98744
2.825	0.9625	0.98776
2.825	0.9875	0.987
2.825	1.0125	0.98796
2.825	1.0375	0.98848
2.825	1.0625	0.98716
2.825	1.0875	0.98764
2.825	1.1125	0.98852
2.825	1.1375	0.98832
2.825	1.1625	0.98856
2.825	1.1875	0.9886
2.825	1.2125	0.9874
2.825	1.2375	0.98792
2.825	1.2625	0.98764
2.825	1.2875	0.98856
2.825	1.3125	0.98816
2.825	1.3375	0.98808
2.825	1.3625	0.98856
2.825	1.3875	0.98944
2.825	1.4125	0.98816
2.825	1.4375	0.98892
2.825	1.4625	0.98868
2.825	1.4875	0.98776
2.825	1.5125	0.98992
2.825	1.5375	0.9884
2.825	1.5625	0.98992
2.825	1.5875	0.98916
2.825	1.6125	0.98816
2.825	1.6375	0.98824
2.825	1.6625	0.9886
2.825	1.6875	0.98884
2.825	1.7125	0.9892
2.825	1.7375	0.99008
2.825	1.7625	0.9896
2.825	1.7875	0.98984
2.825	1.8125	0.98908
2.825	1.8375	0.9904
2.825	1.8625	0.98956
2.825	1.8875	0.99092
2.825	1.9125	0.98936
2.825	1.9375	0.98984
2.825	1.9625	0.99
2.825	1.9875	0.99124
2.825	2.0125	0.99048
2.825	2.0375	0.991
2.825	2.0625	0.99016
2.825	2.0875	0.98992
2.825	2.1125	0.98948
2.825	2.1375	0.99016
2.825	2.1625	0.99052
2.825	2.1875	0.9904
2.825	2.2125	0.99144
2.825	2.2375	0.99216
2.825	2.2625	0.991
2.825	2.2875	0.99168
2.825	2.3125	0.99064
2.825	2.3375	0.99008
2.825	2.3625	0.99096
2.825	2.3875	0.9904
2.825	2.4125	0.99044
2.825	2.4375	0.99144
2.825	2.4625	0.99172
2.825	2.4875	0.9912
2.875	-0.0125	0
2.875	0.0125	0
2.875	0.0375	0
2.875	0.0625	4e-05
2.875	0.0875	4e-05
2.875	0.1125	0.00016
2.875	0.1375	0.00048
2.875	0.1625	0.00024
2.875	0.1875	0.00268
2.875	0.2125	0.07968
2.875	0.2375	0.1478
2.875	0.2625	0.18424
2.875	0.2875	0.26848
2.875	0.3125	0.44008
2.875	0.3375	0.5384
2.875	0.3625	0.606
2.875	0.3875	0.65168
2.875	0.4125	0.69024
2.875	0.4375	0.72124
2.875	0.4625	0.78712
2.875	0.4875	0.83128
2.875	0.5125	0.86572
2.875	0.5375	0.89132
2.875	0.5625	0.91436
2.875	0.5875	0.92348
2.875	0.6125	0.94092
2.875	0.6375	0.95124
2.875	0.6625	0.96532
2.875	0.6875	0.97236
2.875	0.7125	0.97728
2.875	0.7375	0.98472
2.875	0.7625	0.9866
2.875	0.7875	0.98504
2.875	0.8125	0.98712
2.875	0.8375	0.98648
2.875	0.8625	0.98772
2.875	0.8875	0.9858
2.875	0.9125	0.98756
2.875	0.9375	0.98824
2.875	0.9625	0.98732
2.875	0.9875	0.98688
2.875	1.0125	0.98824
2.875	1.0375	0.9872
2.875	1.0625	0.98852
2.875	1.0875	0.98808
2.875	1.1125	0.98792
2.875	1.1375	0.98892
2.875	1.1625	0.98924
2.875	1.1875	0.98968
2.875	1.2125	0.9892
2.875	1.2375	0.98956
2.875	1.2625	0.98892
2.875	1.2875	0.9888
2.875	1.3125	0.99044
2.875	1.3375	0.9904
2.875	1.3625	0.9894
2.875	1.3875	0.98884
2.875	1.4125	0.98936
2.875	1.4375	0.99016
2.875	1.4625	0.98852
2.875	1.4875	0.99068
2.875	1.5125	0.99028
2.875	1.5375	0.99048
2.875	1.5625	0.9894
2.875	1.5875	0.99092
2.875	1.6125	0.98924
2.875	1.6375	0.99108
2.875	1.6625	0.98968
2.875	1.6875	0.98924
2.875	1.7125	0.98952
2.875	1.7375	0.99096
2.875	1.7625	0.98972
2.875	1.7875	0.9904
2.875	1.8125	0.99132
2.875	1.8375	0.98948
2.875	1.8625	0.99076
2.875	1.8875	0.98976
2.875	1.9125	0.991
2.875	1.9375	0.99052
2.875	1.9625	0.98976
2.875	1.9875	0.99088
2.875	2.0125	0.99024
2.875	2.0375	0.99016
2.875	2.0625	0.98996
2.875	2.0875	0.9912
2.875	2.1125	0.99032
2.875	2.1375	0.99048
2.875	2.1625	0.99024
2.875	2.1875	0.99112
2.875	2.2125	0.98984
2.875	2.2375	0.99076
2.875	2.2625	0.99124
2.875	2.2875	0.99156
2.875	2.3125	0.9914
2.875	2.3375	0.99156
2.875	2.3625	0.99176
2.875	2.3875	0.99252
2.875	2.4125	0.99096
2.875	2.4375	0.99108
2.875	2.4625	0.99244
2.875	2.4875	0.99068
2.925	-0.0125	0
2.925	0.0125	0
2.925	0.0375	0
2.925	0.0625	0
2.925	0.0875	0.00012
2.925	0.1125	0.00012
2.925	0.1375	0.00016
2.925	0.1625	0.00016
2.925	0.1875	8e-05
2.925	0.2125	0.0078
2.925	0.2375	0.09008
2.925	0.2625	0.143
2.925	0.2875	0.17556
2.925	0.3125	0.29228
2.925	0.3375	0.43912
2.925	0.3625	0.52444
2.925	0.3875	0.58832
2.925	0.4125	0.62776
2.925	0.4375	0.6686
2.925	0.4625	0.69944
2.925	0.4875	0.75308
2.925	0.5125	0.81096
2.925	0.5375	0.83944
2.925	0.5625	0.8676
2.925	0.5875	0.8866
2.925	0.6125	0.89996
2.925	0.6375	0.91788
2.925	0.6625	0.92664
2.925	0.6875	0.94188
2.925	0.7125	0.94932
2.925	0.7375	0.96048
2.925	0.7625	0.96816
2.925	0.7875	0.975
2.925	0.8125	0.97972
2.925	0.8375	0.984
2.925	0.8625	0.98456
2.925	0.8875	0.9868
2.925	0.9125	0.98672
2.925	0.9375	0.98808
2.925	0.9625	0.98796
2.925	0.9875	0.98856
2.925	1.0125	0.98768
2.925	1.0375	0.98884
2.925	1.0625	0.98924
2.925	1.0875	0.98912
2.925	1.1125	0.98828
2.925	1.1375	0.98968
2.925	1.1625	0.98904
2.925	1.1875	0.9874
2.925	1.2125	0.98896
2.925	1.2375	0.98976
2.925	1.2625	0.98936
2.925	1.2875	0.99012
2.925	1.3125	0.98876
2.925	1.3375	0.98912
2.925	1.3625	0.98976
2.925	1.3875	0.98992
2.925	1.4125	0.9892
2.925	1.4375	0.98964
2.925	1.4625	0.99104
2.925	1.4875	0.99008
2.925	1.5125	0.99068
2.925	1.5375	0.99112
2.925	1.5625	0.99128
2.925	1.5875	0.99048
2.925	1.6125	0.99188
2.925	1.6375	0.99108
2.925	1.6625	0.99192
2.925	1.6875	0.99068
2.925	1.7125	0.99104
2.925	1.7375	0.99188
2.925	1.7625	0.99132
2.925	1.7875	0.99128
2.925	1.8125	0.99076
2.925	1.8375	0.99076
2.925	1.8625	0.99092
2.925	1.8875	0.99088
2.925	1.9125	0.99104
2.925	1.9375	0.99188
2.925	1.9625	0.99212
2.925	1.9875	0.99172
2.925	2.0125	0.99172
2.925	2.0375	0.9916
2.925	2.0625	0.99208
2.925	2.0875	0.99156
2.925	2.1125	0.99112
2.925	2.1375	0.99104
2.925	2.1625	0.99076
2.925	2.1875	0.99244
2.925	2.2125	0.99192
2.925	2.2375	0.99052
2.925	2.2625	0.99144
2.925	2.2875	0.99116
2.925	2.3125	0.99136
2.925	2.3375	0.99216
2.925	2.3625	0.9918
2.925	2.3875	0.99108
2.925	2.4125	0.9916
2.925	2.4375	0.99248
2.925	2.4625	0.99128
2.925	2.4875	0.9912
2.975	-0.0125	0
2.975	0.0125	4e-05
2.975	0.0375	0
2.975	0.0625	0
2.975	0.0875	4e-05
2.975	0.1125	4e-05
2.975	0.1375	0
2.975	0.1625	0.00012
2.975	0.1875	8e-05
2.975	0.2125	8e-05
2.975	0.2375	0.01124
2.975	0.2625	0.08536
2.975	0.2875	0.14
2.975	0.3125	0.166
2.975	0.3375	0.29156
2.975	0.3625	0.42716
2.975	0.3875	0.50248
2.975	0.4125	0.5606
2.975	0.4375	0.60468
2.975	0.4625	0.6332
2.975	0.4875	0.66512
2.975	0.5125	0.70184
2.975	0.5375	0.7512
2.975	0.5625	0.8014
2.975	0.5875	0.83652
2.975	0.6125	0.85268
2.975	0.6375	0.87304
2.975	0.6625	0.89004
2.975	0.6875	0.89824
2.975	0.7125	0.91072
2.975	0.7375	0.92492
2.975	0.7625	0.9338
2.975	0.7875	0.94172
2.975	0.8125	0.94912
2.975	0.8375	0.95544
2.975	0.8625	0.9608
2.975	0.8875	0.96448
2.975	0.9125	0.9728
2.975	0.9375	0.97604
2.975	0.9625	0.979
2.975	0.9875	0.9812
2.975	1.0125	0.98484
2.975	1.0375	0.98644
2.975	1.0625	0.98572
2.975	1.0875	0.98968
2.975	1.1125	0.98892
2.975	1.1375	0.98988
2.975	1.1625	0.99132
2.975	1.1875	0.98776
2.975	1.2125	0.98952
2.975	1.2375	0.99052
2.975	1.2625	0.99016
2.975	1.2875	0.99192
2.975	1.3125	0.99024
2.975	1.3375	0.98968
2.975	1.3625	0.99052
2.975	1.3875	0.99064
2.975	1.4125	0.9906
2.975	1.4375	0.99088
2.975	1.4625	0.99092
2.975	1.4875	0.99084
2.975	1.5125	0.99188
2.975	1.5375	0.98968
2.975	1.5625	0.99164
2.975	1.5875	0.99032
2.975	1.6125	0.99128
2.975	1.6375	0.99224
2.975	1.6625	0.99112
2.975	1.6875	0.99136
2.975	1.7125	0.99028
2.975	1.7375	0.99196
2.975	1.7625	0.9918
2.975	1.7875	0.99108
2.975	1.8125	0.99116
2.975	1.8375	0.99172
2.975	1.8625	0.99068
2.975	1.8875	0.99124
2.975	1.9125	0.99192
2.975	1.9375	0.99212
2.975	1.9625	0.99236
2.975	1.9875	0.99184
2.975	2.0125	0.99224
2.975	2.0375	0.99144
2.975	2.0625	0.9922
2.975	2.0875	0.99104
2.975	2.1125	0.99144
2.975	2.1375	0.99164
2.975	2.1625	0.99148
2.975	2.1875	0.99252
2.975	2.2125	0.99256
2.975	2.2375	0.99216
2.975	2.2625	0.99264
2.975	2.2875	0.99232
2.975	2.3125	0.99248
2.975	2.3375	0.99344
2.975	2.3625	0.99296
2.975	2.3875	0.992
2.975	2.4125	0.99184
2.975	2.4375	0.99164
2.975	2.4625	0.99136
2.975	2.4875	0.99188
3.025	-0.0125	0
3.025	0.0125	0
3.025	0.0375	0
3.025	0.0625	0
3.025	0.0875	0
3.025	0.1125	4e-05
3.025	0.1375	4e-05
3.025	0.1625	8e-05
3.025	0.1875	0.00016
3.025	0.2125	8e-05
3.025	0.2375	0.00012
3.025	0.2625	0.01196
3.025	0.2875	0.07552
3.025	0.3125	0.1304
3.025	0.3375	0.15852
3.025	0.3625	0.26788
3.025	0.3875	0.40356
3.025	0.4125	0.4716
3.025	0.4375	0.52544
3.025	0.4625	0.56544
3.025	0.4875	0.60288
3.025	0.5125	0.62836
3.025	0.5375	0.65308
3.025	0.5625	0.69204
3.025	0.5875	0.73052
3.025	0.6125	0.77896
3.025	0.6375	0.81552
3.025	0.6625	0.83312
3.025	0.6875	0.859
3.025	0.7125	0.86616
3.025	0.7375	0.8788
3.025	0.7625	0.89564
3.025	0.7875	0.8996
3.025	0.8125	0.91064
3.025	0.8375	0.91808
3.025	0.8625	0.92388
3.025	0.8875	0.93168
3.025	0.9125	0.939
3.025	0.9375	0.94428
3.025	0.9625	0.94756
3.025	0.9875	0.9498
3.025	1.0125	0.95508
3.025	1.0375	0.96
3.025	1.0625	0.96208
3.025	1.0875	0.96748
3.025	1.1125	0.9696
3.025	1.1375	0.97172
3.025	1.1625	0.97532
3.025	1.1875	0.97604
3.025	1.2125	0.98124
3.025	1.2375	0.9836
3.025	1.2625	0.98524
3.025	1.2875	0.98556
3.025	1.3125	0.9866
3.025	1.3375	0.98772
3.025	1.3625	0.98808
3.025	1.3875	0.98764
3.025	1.4125	0.9894
3.025	1.4375	0.99008
3.025	1.4625	0.99092
3.025	1.4875	0.99112
3.025	1.5125	0.99152
3.025	1.5375	0.9914
3.025	1.5625	0.99248
3.025	1.5875	0.99236
3.025	1.6125	0.99376
3.025	1.6375	0.9922
3.025	1.6625	0.99232
3.025	1.6875	0.99184
3.025	1.7125	0.99204
3.025	1.7375	0.99212
3.025	1.7625	0.993
3.025	1.7875	0.99276
3.025	1.8125	0.99332
3.025	1.8375	0.993
3.025	1.8625	0.9928
3.025	1.8875	0.99352
3.025	1.9125	0.99324
3.025	1.9375	0.99324
3.025	1.9625	0.99276
3.025	1.9875	0.9936
3.025	2.0125	0.99316
3.025	2.0375	0.99264
3.025	2.0625	0.99292
3.025	2.0875	0.99304
3.025	2.1125	0.99288
3.025	2.1375	0.99388
3.025	2.1625	0.9934
3.025	2.1875	0.99408
3.025	2.2125	0.9936
3.025	2.2375	0.99324
3.025	2.2625	0.99304
3.025	2.2875	0.9928
3.025	2.3125	0.9936
3.025	2.3375	0.99268
3.025	2.3625	0.99356
3.025	2.3875	0.99356
3.025	2.4125	0.993
3.025	2.4375	0.99312
3.025	2.4625	0.99452
3.025	2.4875	0.99512
3.075	-0.0125	0
3.075	0.0125	0
3.075	0.0375	0
3.075	0.0625	0
3.075	0.0875	0
3.075	0.1125	4e-05
3.075	0.1375	0
3.075	0.1625	0.00012
3.075	0.1875	8e-05
3.075	0.2125	0
3.075	0.2375	4e-05
3.075	0.2625	0.00012
3.075	0.2875	0.00528
3.075	0.3125	0.058
3.075	0.3375	0.11216
3.075	0.3625	0.14436
3.075	0.3875	0.22664
3.075	0.4125	0.35632
3.075	0.4375	0.42904
3.075	0.4625	0.48316
3.075	0.4875	0.52328
3.075	0.5125	0.55996
3.075	0.5375	0.58912
3.075	0.5625	0.61328
3.075	0.5875	0.63196
3.075	0.6125	0.6608
3.075	0.6375	0.68932
3.075	0.6625	0.72944
3.075	0.6875	0.75984
3.075	0.7125	0.79596
3.075	0.7375	0.81248
3.075	0.7625	0.83272
3.075	0.7875	0.85144
3.075	0.8125	0.859
3.075	0.8375	0.87304
3.075	0.8625	0.88292
3.075	0.8875	0.89052
3.075	0.9125	0.89568
3.075	0.9375	0.90136
3.075	0.9625	0.9074
3.075	0.9875	0.91512
3.075	1.0125	0.91864
3.075	1.0375	0.92176
3.075	1.0625	0.92648
3.075	1.0875	0.92828
3.075	1.1125	0.9348
3.075	1.1375	0.93836
3.075	1.1625	0.94284
3.075	1.1875	0.94148
3.075	1.2125	0.94656
3.075	1.2375	0.94932
3.075	1.2625	0.95092
3.075	1.2875	0.95276
3.075	1.3125	0.95392
3.075	1.3375	0.95688
3.075	1.3625	0.95892
3.075	1.3875	0.95968
3.075	1.4125	0.96268
3.075	1.4375	0.9666
3.075	1.4625	0.96852
3.075	1.4875	0.96716
3.075	1.5125	0.96872
3.075	1.5375	0.9704
3.075	1.5625	0.97092
3.075	1.5875	0.97352
3.075	1.6125	0.9758
3.075	1.6375	0.9764
3.075	1.6625	0.97712
3.075	1.6875	0.97972
3.075	1.7125	0.97932
3.075	1.7375	0.98144
3.075	1.7625	0.98128
3.075	1.7875	0.9826
3.075	1.8125	0.98428
3.075	1.8375	0.98452
3.075	1.8625	0.98612
3.075	1.8875	0.98604
3.075	1.9125	0.98684
3.075	1.9375	0.98872
3.075	1.9625	0.98772
3.075	1.9875	0.98816
3.075	2.0125	0.9882
3.075	2.0375	0.98944
3.075	2.0625	0.9894
3.075	2.0875	0.99104
3.075	2.1125	0.99096
3.075	2.1375	0.99064
3.075	2.1625	0.99056
3.075	2.1875	0.99096
3.075	2.2125	0.99196
3.075	2.2375	0.99168
3.075	2.2625	0.99192
3.075	2.2875	0.99228
3.075	2.3125	0.99316
3.075	2.3375	0.99308
3.075	2.3625	0.9928
3.075	2.3875	0.99328
3.075	2.4125	0.9938
3.075	2.4375	0.99264
3.075	2.4625	0.99348
3.075	2.4875	0.99248
3.125	-0.0125	0
3.125	0.0125	0
3.125	0.0375	0
3.125	0.0625	0
3.125	0.0875	0
3.125	0.1125	0
3.125	0.1375	0
3.125	0.1625	8e-05
3.125	0.1875	0.00028
3.125	0.2125	4e-05
3.125	0.2375	8e-05
3.125	0.2625	0
3.125	0.2875	0
3.125	0.3125	0.00068
3.125	0.3375	0.02976
3.125	0.3625	0.08752
3.125	0.3875	0.12072
3.125	0.4125	0.17552
3.125	0.4375	0.29544
3.125	0.4625	0.3696
3.125	0.4875	0.43564
3.125	0.5125	0.483
3.125	0.5375	0.5116
3.125	0.5625	0.53896
3.125	0.5875	0.55992
3.125	0.6125	0.5808
3.125	0.6375	0.60396
3.125	0.6625	0.61944
3.125	0.6875	0.63408
3.125	0.7125	0.6614
3.125	0.7375	0.69348
3.125	0.7625	0.72364
3.125	0.7875	0.74764
3.125	0.8125	0.77184
3.125	0.8375	0.7878
3.125	0.8625	0.80188
3.125	0.8875	0.81336
3.125	0.9125	0.8358
3.125	0.9375	0.83668
3.125	0.9625	0.84572
3.125	0.9875	0.85492
3.125	1.0125	0.86412
3.125	1.0375	0.8702
3.125	1.0625	0.877
3.125	1.0875	0.88168
3.125	1.1125	0.88708
3.125	1.1375	0.89312
3.125	1.1625	0.89916
3.125	1.1875	0.90116
3.125	1.2125	0.9028
3.125	1.2375	0.90904
3.125	1.2625	0.91032
3.125	1.2875	0.9126
3.125	1.3125	0.91496
3.125	1.3375	0.92016
3.125	1.3625	0.9226
3.125	1.3875	0.9202
3.125	1.4125	0.92784
3.125	1.4375	0.9272
3.125	1.4625	0.932
3.125	1.4875	0.92876
3.125	1.5125	0.93012
3.125	1.5375	0.9354
3.125	1.5625	0.93912
3.125	1.5875	0.93764
3.125	1.6125	0.93864
3.125	1.6375	0.9412
3.125	1.6625	0.94304
3.125	1.6875	0.94444
3.125	1.7125	0.94636
3.125	1.7375	0.94928
3.125	1.7625	0.94696
3.125	1.7875	0.94984
3.125	1.8125	0.95064
3.125	1.8375	0.95104
3.125	1.8625	0.95508
3.125	1.8875	0.95464
3.125	1.9125	0.9546
3.125	1.9375	0.95764
3.125	1.9625	0.95728
3.125	1.9875	0.95952
3.125	2.0125	0.95912
3.125	2.0375	0.95884
3.125	2.0625	0.96032
3.125	2.0875	0.96232
3.125	2.1125	0.96252
3.125	2.1375	0.9626
3.125	2.1625	0.96252
3.125	2.1875	0.964
3.125	2.2125	0.96372
3.125	2.2375	0.96768
3.125	2.2625	0.96632
3.125	2.2875	0.96708
3.125	2.3125	0.96728
3.125	2.3375	0.96732
3.125	2.3625	0.9694
3.125	2.3875	0.97036
3.125	2.4125	0.96968
3.125	2.4375	0.96864
3.125	2.4625	0.97192
3.125	2.4875	0.9708
3.175	-0.0125	0
3.175	0.0125	0
3.175	0.0375	0
3.175	0.0625	0
3.175	0.0875	0
3.175	0.1125	0
3.175	0.1375	0
3.175	0.1625	4e-05
3.175	0.1875	4e-05
3.175	0.2125	0.00012
3.175	0.2375	4e-05
3.175	0.2625	0.00016
3.175	0.2875	0
3.175	0.3125	0
3.175	0.3375	0
3.175	0.3625	0.00652
3.175	0.3875	0.04424
3.175	0.4125	0.08716
3.175	0.4375	0.12412
3.175	0.4625	0.20076
3.175	0.4875	0.30384
3.175	0.5125	0.36396
3.175	0.5375	0.41572
3.175	0.5625	0.44952
3.175	0.5875	0.48384
3.175	0.6125	0.5086
3.175	0.6375	0.53144
3.175	0.6625	0.549
3.175	0.6875	0.56832
3.175	0.7125	0.58484
3.175	0.7375	0.59456
3.175	0.7625	0.60836
3.175	0.7875	0.61584
3.175	0.8125	0.63408
3.175	0.8375	0.65224
3.175	0.8625	0.67736
3.175	0.8875	0.69812
3.175	0.9125	0.7192
3.175	0.9375	0.73596
3.175	0.9625	0.75092
3.175	0.9875	0.7616
3.175	1.0125	0.76612
3.175	1.0375	0.78072
3.175	1.0625	0.78776
3.175	1.0875	0.79404
3.175	1.1125	0.80376
3.175	1.1375	0.81112
3.175	1.1625	0.81932
3.175	1.1875	0.8208
3.175	1.2125	0.83244
3.175	1.2375	0.83368
3.175	1.2625	0.83196
3.175	1.2875	0.8416
3.175	1.3125	0.8436
3.175	1.3375	0.84812
3.175	1.3625	0.85036
3.175	1.3875	0.8568
3.175	1.4125	0.861
3.175	1.4375	0.8636
3.175	1.4625	0.86912
3.175	1.4875	0.87152
3.175	1.5125	0.87344
3.175	1.5375	0.87628
3.175	1.5625	0.8752
3.175	1.5875	0.87808
3.175	1.6125	0.88176
3.175	1.6375	0.8844
3.175	1.6625	0.88436
3.175	1.6875	0.88712
3.175	1.7125	0.89336
3.175	1.7375	0.89368
3.175	1.7625	0.89572
3.175	1.7875	0.896
3.175	1.8125	0.89724
3.175	1.8375	0.89852
3.175	1.8625	0.89988
3.175	1.8875	0.9024
3.175	1.9125	0.90344
3.175	1.9375	0.9052
3.175	1.9625	0.90264
3.175	1.9875	0.90636
3.175	2.0125	0.9082
3.175	2.0375	0.9104
3.175	2.0625	0.9088
3.175	2.0875	0.91372
3.175	2.1125	0.91212
3.175	2.1375	0.91292
3.175	2.1625	0.91576
3.175	2.1875	0.9168
3.175	2.2125	0.9164
3.175	2.2375	0.91628
3.175	2.2625	0.91724
3.175	2.2875	0.91764
3.175	2.3125	0.9194
3.175	2.3375	0.92056
3.175	2.3625	0.91852
3.175	2.3875	0.92196
3.175	2.4125	0.92388
3.175	2.4375	0.92556
3.175	2.4625	0.92448
3.175	2.4875	0.92324
3.225	-0.0125	0
3.225	0.0125	4e-05
3.225	0.0375	0
3.225	0.0625	0
3.225	0.0875	0
3.225	0.1125	0
3.225	0.1375	4e-05
3.225	0.1625	0
3.225	0.1875	4e-05
3.225	0.2125	4e-05
3.225	0.2375	0.00012
3.225	0.2625	0.00012
3.225	0.2875	0
3.225	0.3125	0
3.225	0.3375	0
3.225	0.3625	0
3.225	0.3875	0
3.225	0.4125	0.00848
3.225	0.4375	0.0386
3.225	0.4625	0.0722
3.225	0.4875	0.11524
3.225	0.5125	0.19308
3.225	0.5375	0.28016
3.225	0.5625	0.337
3.225	0.5875	0.37552
3.225	0.6125	0.41164
3.225	0.6375	0.43632
3.225	0.6625	0.46556
3.225	0.6875	0.48776
3.225	0.7125	0.4974
3.225	0.7375	0.51788
3.225	0.7625	0.52952
3.225	0.7875	0.5438
3.225	0.8125	0.55508
3.225	0.8375	0.56044
3.225	0.8625	0.5684
3.225	0.8875	0.5844
3.225	0.9125	0.5838
3.225	0.9375	0.59556
3.225	0.9625	0.61424
3.225	0.9875	0.62208
3.225	1.0125	0.64232
3.225	1.0375	0.6528
3.225	1.0625	0.6648
3.225	1.0875	0.67704
3.225	1.1125	0.68888
3.225	1.1375	0.69908
3.225	1.1625	0.71216
3.225	1.1875	0.71888
3.225	1.2125	0.72472
3.225	1.2375	0.73176
3.225	1.2625	0.7412
3.225	1.2875	0.74184
3.225	1.3125	0.74804
3.225	1.3375	0.75472
3.225	1.3625	0.75836
3.225	1.3875	0.76648
3.225	1.4125	0.76984
3.225	1.4375	0.77032
3.225	1.4625	0.77356
3.225	1.4875	0.77896
3.225	1.5125	0.78664
3.225	1.5375	0.785
3.225	1.5625	0.78988
3.225	1.5875	0.79012
3.225	1.6125	0.79568
3.225	1.6375	0.80164
3.225	1.6625	0.80076
3.225	1.6875	0.80536
3.225	1.7125	0.80548
3.225	1.7375	0.80796
3.225	1.7625	0.81288
3.225	1.7875	0.81176
3.225	1.8125	0.81504
3.225	1.8375	0.81844
3.225	1.8625	0.82304
3.225	1.8875	0.81784
3.225	1.9125	0.82068
3.225	1.9375	0.82164
3.225	1.9625	0.82836
3.225	1.9875	0.82648
3.225	2.0125	0.82844
3.225	2.0375	0.826
3.225	2.0625	0.82668
3.225	2.0875	0.83476
3.225	2.1125	0.8324
3.225	2.1375	0.83612
3.225	2.1625	0.83348
3.225	2.1875	0.84036
3.225	2.2125	0.83532
3.225	2.2375	0.8334
3.225	2.2625	0.84088
